,Municipality,Total,BE,NC,PAN,PCP-PEV,PPD/PSD.CDS-PP,PS,Others,Winning_Party,Winning_Party_Fraction_Votes,Total_Number_People_x,Total_0-14,Total_15-65,Total_65>,Fraction_0-14,Fraction_15-65,Fraction_65>,Total_Number_People_y,Without_Education,Basic_First_Cycle,Basic_Second_Cycle,Basic_Third_Cycle,Secondary,Superior,Fraction_Without_Education,Fraction_Basic_First_Cycle,Fraction_Basic_Second_Cycle,Fraction_Basic_Third_Cycle,Fraction_Secondary,Fraction_Superior,Total_Average_income,Unemployment_%Rate,Unemployment_Rate,Coordinates,x,y
135,Pedrógão Grande,1877,121,6,9,24,1083,535,99,PPD/PSD.CDS-PP,0.5769845498135322,3585,410,2051,1125,0.11436541143654114,0.5721059972105997,0.3138075313807531,3481,697,1260.0,392.0,490.0,453.0,189.0,0.2002298190175237,0.36196495259982764,0.11261131858661304,0.1407641482332663,0.13013501867279517,0.05429474288997414,651.4,9,0.09,"(39.917835, -8.1458099)",39.917835,-8.1458099
136,Pombal,24473,1947,76,257,567,15235,5048,1343,PPD/PSD.CDS-PP,0.6225227802067584,53696,6876,34067,12754,0.12805423122765197,0.6344420441001192,0.23752234803337308,47489,8928,14253.0,5282.0,8332.0,6911.0,3783.0,0.18800143191054772,0.3001326623007433,0.11122575754385226,0.1754511571100676,0.1455284381646276,0.07966055297016152,754.7,5.4,0.054000000000000006,"(39.9167748, -8.6321415)",39.9167748,-8.6321415
137,Porto de Mós,11889,1132,51,132,389,6404,3044,737,PPD/PSD.CDS-PP,0.53864917150307,23818,3212,15453,5154,0.1348559912671089,0.6487950289696868,0.2163909648165253,20684,2569,6507.0,2754.0,3999.0,3023.0,1832.0,0.12420228195706827,0.3145909882034423,0.133146393347515,0.19333784567781861,0.1461516147747051,0.08857087603945078,780.1,5.9,0.059000000000000004,"(39.6022749, -8.8165669)",39.6022749,-8.816566900000002
138,Aguiar da Beira,3030,131,3,16,50,1919,798,113,PPD/PSD.CDS-PP,0.6333333333333333,5081,465,3226,1390,0.09151741783113561,0.6349143869317063,0.27356819523715803,4862,1236,1743.0,455.0,655.0,547.0,226.0,0.2542163718634307,0.35849444672974085,0.09358288770053476,0.13471822295351707,0.11250514191690662,0.04648292883587001,621.4,6.2,0.062,"(40.816453, -7.5454104)",40.816453,-7.545410400000001
139,Carregal do Sal,4669,328,10,29,142,2584,1342,234,PPD/PSD.CDS-PP,0.5534375669308204,9589,1211,5946,2433,0.12629054124517677,0.6200855146522056,0.253728230263844,8488,1317,2934.0,1170.0,1477.0,1032.0,558.0,0.1551602262016965,0.3456644674835061,0.1378416588124411,0.17401036757775684,0.12158341187558906,0.06573986804901037,731.7,7.5,0.075,"(40.4347784, -7.9980002)",40.4347784,-7.998000200000001
140,Castro Daire,7136,313,10,35,202,4137,2174,265,PPD/PSD.CDS-PP,0.5797365470852018,14595,1753,8835,4008,0.12010962658444672,0.605344295991778,0.27461459403905447,13308,2765,4786.0,1739.0,2005.0,1311.0,702.0,0.2077697625488428,0.35963330327622484,0.130673279230538,0.15066125638713557,0.098512173128945,0.0527502254283138,635.7,9.4,0.094,"(40.8997924, -7.933502)",40.8997924,-7.933502000000001
141,Mangualde,9307,601,21,87,382,4286,3468,462,PPD/PSD.CDS-PP,0.4605135919200602,19271,2484,12105,4682,0.12889834466296507,0.6281459187380001,0.24295573659903483,17207,2272,5717.0,2312.0,3109.0,2229.0,1568.0,0.13203928633695589,0.33224850351601093,0.1343639216597896,0.1806822804672517,0.12954030336490963,0.09112570465508224,739.5,8.6,0.086,"(40.6045573, -7.7638745)",40.604557299999996,-7.763874499999999
142,Nelas,6558,561,11,50,293,3144,2189,310,PPD/PSD.CDS-PP,0.4794144556267155,13518,1742,8368,3408,0.12886521674803966,0.6190264832075751,0.2521083000443853,12111,1529,4141.0,1463.0,2194.0,1678.0,1106.0,0.1262488646684832,0.3419205680786062,0.12079927338782924,0.18115762529931467,0.13855172983238379,0.09132193873338287,778.5,7.7,0.077,"(40.537787, -7.8498679)",40.537787,-7.8498679000000005
143,Oliveira de Frades,5007,348,13,38,178,2975,1252,203,PPD/PSD.CDS-PP,0.5941681645696025,10075,1406,6519,2150,0.13955334987593052,0.6470471464019851,0.21339950372208435,8718,1041,2815.0,1355.0,1585.0,1214.0,708.0,0.11940812112869924,0.3228951594402386,0.15542555632025695,0.18180775407203487,0.1392521220463409,0.08121128699242945,843.6,5.6,0.055999999999999994,"(40.7322554, -8.1737805)",40.7322554,-8.1737805
144,Penalva do Castelo,4116,203,7,12,167,2202,1359,166,PPD/PSD.CDS-PP,0.5349854227405247,7536,813,4550,2174,0.10788216560509555,0.6037685774946921,0.2884819532908705,6977,1509,2572.0,873.0,956.0,679.0,388.0,0.2162820696574459,0.3686398165400602,0.12512541206822417,0.13702164253977353,0.09731976494195213,0.055611294252544075,667.2,8.7,0.087,"(40.6862295, -7.633112999999999)",40.686229499999996,-7.633113000000001
145,Santa Comba Dão,5607,365,16,39,137,3047,1781,222,PPD/PSD.CDS-PP,0.5434278580345996,10958,1297,6732,2930,0.11836101478371966,0.6143456835188903,0.26738455922613613,10064,1432,3306.0,1415.0,1730.0,1348.0,833.0,0.1422893481717011,0.32849761526232113,0.14060015898251194,0.17189984101748806,0.13394276629570748,0.08277027027027027,708.5,7.6,0.076,"(40.39305909999999, -8.150243300000001)",40.3930591,-8.1502433
146,São Pedro do Sul,8487,709,30,45,357,3945,3016,385,PPD/PSD.CDS-PP,0.46482856132909156,16115,1854,9843,4419,0.11504809183990071,0.6107973937325473,0.27421656841452063,14706,2341,5117.0,2026.0,2227.0,1888.0,1107.0,0.15918672650618795,0.347953216374269,0.13776689786481708,0.15143478852169182,0.1283829729362165,0.07527539779681762,640.8,7.7,0.077,"(40.7597932, -8.0640758)",40.759793200000004,-8.0640758
147,Sátão,6019,338,15,31,143,3794,1464,234,PPD/PSD.CDS-PP,0.6303372653264662,11980,1365,7817,2798,0.1139398998330551,0.6525041736227045,0.2335559265442404,10717,1913,3548.0,1475.0,1605.0,1327.0,849.0,0.1785014463002706,0.33106279742465244,0.13763179994401417,0.14976206027806288,0.12382196510217412,0.07921993095082579,611.9,8.5,0.085,"(40.7423572, -7.732120099999999)",40.74235720000001,-7.7321201
148,Tondela,14536,989,50,105,511,8634,3642,605,PPD/PSD.CDS-PP,0.5939735828288387,27775,3008,16832,7936,0.10829882988298829,0.606012601260126,0.28572457245724575,25503,3832,8966.0,3323.0,4134.0,3224.0,2024.0,0.15025683252950633,0.35156648237462257,0.13029839626710582,0.16209857663804259,0.12641650001960553,0.07936321217111712,779.9,5.2,0.052000000000000005,"(40.5168388, -8.080047100000002)",40.516838799999995,-8.0800471
149,Vila Nova de Paiva,2499,101,9,10,64,1662,568,85,PPD/PSD.CDS-PP,0.6650660264105642,4929,597,3027,1306,0.12111990261716372,0.6141205112598904,0.2649624670318523,4476,888,1378.0,639.0,726.0,540.0,305.0,0.19839142091152814,0.30786416443252906,0.1427613941018767,0.16219839142091153,0.12064343163538874,0.06814119749776586,626.1,9,0.09,"(40.8511511, -7.7295377)",40.8511511,-7.729537700000001
150,Viseu,49053,4349,212,450,1833,25504,14547,2158,PPD/PSD.CDS-PP,0.5199274254377918,98129,14097,64727,19306,0.14365783815182057,0.6596113279458672,0.19674102456969908,84115,8360,21578.0,9538.0,15184.0,14474.0,14981.0,0.09938774297093265,0.25652975093621827,0.11339237948047316,0.18051477144385664,0.17207394638292814,0.17810140878559116,766.9,8.1,0.081,"(40.6565861, -7.9124712)",40.656586100000006,-7.9124712
151,Vouzela,5380,344,11,17,162,2908,1743,195,PPD/PSD.CDS-PP,0.5405204460966543,10068,1111,6139,2819,0.11034962256654748,0.6097536750099325,0.27999602701628923,9232,1360,3392.0,1261.0,1453.0,1106.0,660.0,0.14731369150779897,0.36741767764298094,0.13659012131715773,0.15738734835355286,0.11980069324090122,0.07149046793760831,684,6.5,0.065,"(40.7231807, -8.1120232)",40.7231807,-8.112023200000001
152,Castelo Branco,28092,3066,79,308,1467,9863,11942,1367,PS,0.4251032322369358,53674,6730,33906,13038,0.12538659313634162,0.631702500279465,0.24291090658419345,49002,6030,13389.0,4514.0,9045.0,8714.0,7310.0,0.12305620178768213,0.27323374556140567,0.09211868903310069,0.1845843026815232,0.17782947634790416,0.14917758458838415,752,8.1,0.081,"(39.8031161, -7.4597725)",39.803116100000004,-7.459772500000001
153,Idanha-a-Nova,4817,333,22,33,259,1540,2357,273,PS,0.4893086983599751,8804,850,4314,3640,0.09654702407996366,0.4900045433893685,0.4134484325306679,8870,2491,3249.0,751.0,1155.0,776.0,448.0,0.28083427282976325,0.36629086809470124,0.08466741826381059,0.13021420518602028,0.08748590755355129,0.05050732807215333,667.4,10.1,0.10099999999999999,"(39.9013925, -7.200580599999999)",39.9013925,-7.200580599999999
154,Oleiros,3124,141,9,20,63,2058,715,118,PPD/PSD.CDS-PP,0.6587708066581306,5315,351,2928,2037,0.06603951081843838,0.5508936970837253,0.38325493885230477,5327,1381,2137.0,433.0,618.0,472.0,286.0,0.25924535385770603,0.40116388211000564,0.08128402477942556,0.11601276515862587,0.08860521869720293,0.05368875539703398,704.5,5.7,0.057,"(39.9185272, -7.9137986)",39.91852720000001,-7.913798599999999
155,Penamacor,2567,256,7,7,139,1071,904,183,PPD/PSD.CDS-PP,0.41721854304635764,5160,356,2713,2092,0.06899224806201551,0.5257751937984496,0.4054263565891473,5267,1451,1915.0,529.0,683.0,473.0,216.0,0.27548889310803115,0.36358458325422444,0.10043668122270742,0.1296753370039871,0.08980444275678755,0.04101006265426239,662.1,7.5,0.075,"(40.169313, -7.171492499999999)",40.169313,-7.1714925
156,Proença-a-Nova,4508,262,10,29,75,2563,1409,160,PPD/PSD.CDS-PP,0.5685448092280391,7790,694,4613,2483,0.08908857509627728,0.5921694480102696,0.3187419768934531,7511,1451,2650.0,677.0,1165.0,998.0,570.0,0.1931833311143656,0.35281587005724935,0.09013446944481428,0.1551058447610172,0.13287178804420183,0.07588869657835175,690.3,5.3,0.053,"(39.7492692, -7.924331400000001)",39.7492692,-7.9243314
157,Vila Velha de Ródão,1993,148,10,11,137,572,1032,83,PS,0.5178123432012042,3304,160,1833,1311,0.048426150121065374,0.5547820823244553,0.3967917675544794,3258,616,1423.0,288.0,440.0,316.0,175.0,0.18907305095150398,0.4367710251688152,0.08839779005524862,0.13505217925107427,0.09699201964395335,0.053713934929404544,895,4.7,0.047,"(39.6545102, -7.6712121)",39.654510200000004,-7.6712121
158,Abrantes,19177,2487,131,245,1688,5712,7901,1013,PS,0.41200396308077386,36909,4389,22508,10012,0.1189140859952857,0.6098241621284781,0.27126175187623613,34378,4396,10675.0,3954.0,6642.0,5186.0,3525.0,0.12787247658386178,0.31051835476176626,0.11501541683634883,0.19320495665832801,0.15085228925475594,0.1025365059049392,825.3,9.1,0.091,"(39.4630563, -8.1995808)",39.4630563,-8.1995808
159,Alcanena,6874,612,28,94,708,2912,2161,359,PPD/PSD.CDS-PP,0.42362525458248473,13239,1726,8242,3272,0.13037238462119496,0.6225545736082786,0.24714857617644836,12005,1342,3814.0,1669.0,2201.0,1903.0,1076.0,0.11178675551853394,0.31770095793419406,0.13902540608079966,0.1833402748854644,0.15851728446480634,0.08962932111620159,811.9,4.8,0.048,"(39.4583616, -8.669328799999999)",39.4583616,-8.6693288
160,Constância,2101,280,11,22,287,484,869,148,PS,0.41361256544502617,3995,595,2513,888,0.14893617021276595,0.6290362953692115,0.2222778473091364,3437,404,1025.0,387.0,677.0,592.0,352.0,0.11754437009019494,0.2982251963922025,0.11259819610125109,0.19697410532441081,0.17224323537969158,0.10241489671224906,957.1,7.6,0.076,"(39.4780719, -8.337225199999999)",39.478071899999996,-8.3372252
161,Entroncamento,10029,1695,37,157,939,2878,3764,559,PS,0.37531159637052547,20515,3179,13577,3759,0.1549597855227882,0.6618084328540093,0.18323178162320253,16951,1002,3620.0,1749.0,3764.0,3834.0,2982.0,0.059111556840304405,0.2135567223172674,0.10317975340687865,0.2220517963541974,0.22618134623326058,0.17591882484809157,856.1,5.8,0.057999999999999996,"(39.4611239, -8.478759)",39.4611239,-8.478759
162,Ferreira do Zêzere,4434,346,18,53,147,2351,1272,247,PPD/PSD.CDS-PP,0.5302210193955796,8230,955,5028,2247,0.11603888213851762,0.6109356014580802,0.27302551640340217,7525,1453,2632.0,876.0,1228.0,955.0,381.0,0.19308970099667774,0.3497674418604651,0.11641196013289036,0.16318936877076412,0.12691029900332226,0.0506312292358804,705.8,4.1,0.040999999999999995,"(39.6932144, -8.2905257)",39.693214399999995,-8.2905257
163,Mação,4336,348,37,41,197,1957,1570,186,PPD/PSD.CDS-PP,0.45133763837638374,6746,528,3726,2493,0.0782686036169582,0.5523273050696709,0.36955232730506965,6672,1346,2358.0,687.0,1202.0,691.0,388.0,0.20173860911270983,0.3534172661870504,0.10296762589928057,0.18015587529976018,0.10356714628297362,0.05815347721822542,660.2,6.3,0.063,"(39.60433140000001, -7.981084500000001)",39.6043314,-7.9810845
164,Ourém,22878,1302,76,196,582,16067,3676,979,PPD/PSD.CDS-PP,0.7022904100008742,45082,5951,29346,9786,0.13200390399716072,0.6509471629475179,0.21707111485737102,39265,5947,11214.0,5102.0,7213.0,5996.0,3793.0,0.15145804151279765,0.2855978606901821,0.12993760346364447,0.18370049662549345,0.1527059722399083,0.09660002546797403,758.2,4.6,0.046,"(39.6564974, -8.5773408)",39.6564974,-8.577340800000002
165,Sardoal,2308,287,16,38,147,919,786,115,PPD/PSD.CDS-PP,0.39818024263431545,3829,395,2448,987,0.1031600940193262,0.6393314181248367,0.2577696526508227,3458,451,1115.0,419.0,665.0,520.0,288.0,0.1304222093695778,0.3224407171775593,0.12116830537883169,0.19230769230769232,0.15037593984962405,0.08328513591671487,643.9,7.8,0.078,"(39.5375181, -8.1612773)",39.53751810000001,-8.1612773
166,Sertã,8391,562,27,73,205,4874,2285,365,PPD/PSD.CDS-PP,0.5808604457156478,15226,1807,9141,4279,0.11867857611979508,0.6003546565086038,0.2810324445028241,13900,2592,4722.0,1369.0,2438.0,1954.0,825.0,0.1864748201438849,0.33971223021582736,0.09848920863309353,0.17539568345323742,0.14057553956834531,0.05935251798561151,671.9,7.1,0.071,"(39.8052663, -8.098925699999999)",39.80526629999999,-8.0989257
167,Tomar,20280,2318,84,259,1320,8229,6907,1163,PPD/PSD.CDS-PP,0.40576923076923077,38382,4353,23814,10216,0.11341253712677818,0.6204470845708926,0.26616643218175184,35415,4049,10698.0,4109.0,6629.0,5774.0,4156.0,0.11433008612169984,0.30207539178314274,0.11602428349569391,0.18718057320344486,0.16303826062402937,0.11735140477198927,772.5,6.2,0.062,"(39.6053819, -8.4043125)",39.6053819,-8.4043125
168,Torres Novas,18629,2786,75,224,1984,5726,6711,1123,PS,0.3602447796446401,35663,4587,22362,8714,0.1286206993242296,0.6270364243053024,0.244342876370468,31654,3412,8944.0,3800.0,5954.0,5451.0,4093.0,0.1077904846148986,0.28255512731408355,0.12004801920768307,0.18809629114803816,0.17220572439502116,0.12930435332027548,821.7,5.9,0.059000000000000004,"(39.4790062, -8.540103)",39.4790062,-8.540103
169,Vila de Rei,1868,102,7,22,54,1236,354,93,PPD/PSD.CDS-PP,0.6616702355460385,3399,239,1969,1192,0.07031479847013827,0.5792880258899676,0.3506913798175934,3088,686,1185.0,246.0,455.0,376.0,140.0,0.22215025906735753,0.38374352331606215,0.07966321243523317,0.14734455958549222,0.12176165803108809,0.04533678756476684,628.5,5.2,0.052000000000000005,"(39.6742376, -8.1557066)",39.6742376,-8.155706599999998
170,Vila Nova da Barquinha,3690,515,14,56,415,915,1519,256,PS,0.4116531165311653,7294,936,4459,1899,0.12832465039758706,0.6113243761996161,0.26035097340279684,6320,626,1885.0,831.0,1204.0,1130.0,644.0,0.0990506329113924,0.29825949367088606,0.1314873417721519,0.19050632911392404,0.1787974683544304,0.10189873417721519,679.4,6.2,0.062,"(39.4589562, -8.4322387)",39.4589562,-8.4322387
